PAamp,PAf20,PAf40,PAf80,PAf90,PAf95,PAr10,PAr100,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PBamp,PBf20,PBf40,PBf80,PBf90,PBf95,PBr10,PBr100,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PCamp,PCf20,PCf40,PCf80,PCf90,PCf95,PCr10,PCr100,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PDamp,PDf20,PDf40,PDf80,PDf90,PDf95,PDr10,PDr100,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PFamp,PFf20,PFf40,PFf80,PFf90,PFf95,PFr10,PFr100,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,Row,y
2.861e-06,-2.2e-05,0.0002728,-4.07e-06,0.0003845,0.0003093,32270,2.364e-05,8.065e-05,0.0004716,6.222e-05,0.0001555,3.772e-05,1.255e-05,4.877e-05,0.0001263,7.1e-07,0,0.0006782,-2.27e-07,1.926e-05,6.071e-05,4.954e-05,3.933e-07,1.844e-07,6.005e-05,6.625e-05,0.0002381,-9.44e-06,0.0002029,0.0002019,-8.48e-06,9.844e-05,0.0001565,0.0004433,0.0009351,4.538e-05,0.0005575,0.0002087,-6.76e-06,0.000146,3.629e-05,3.383e-05,3.836e-05,1.604e-07,0.0003078,2.673e-05,2.049e-05,-2.64e-05,0.000103,8.672e-05,0.0006531,1.534e-05,-1.39e-05,1.489e-05,9.972e-05,0.0001666,6.479e-06,0.0008461,0.0002483,1.484e-07,1.213e-05,0.0007573,2.364e-05,2.825e-07,3.562e-05,0.000181,8.072e-05,2.722e-05,7.322e-05,2.671e-05,4.888e-05,0.0001333,0.0002155,9.791e-06,0.000127,0.0001382,0.0007826,0.0001747,-1.8e-05,8.212e-05,7.262e-06,0.0005884,4.975e-06,-5.8e-06,0.000283,-24.077
1.213e-06,-1.77e-05,0.0002807,-3.07e-06,0.000299,0.0002422,89773,-2.17e-05,-6.51e-06,0.0003704,-1.18e-05,0.0001047,4.984e-07,1.662e-05,5.882e-05,6.916e-05,1.496e-06,0,0.0005458,-3.03e-05,2.447e-05,1.961e-05,1.031e-05,3.867e-07,1.587e-07,8.387e-05,8.076e-05,0.0001842,-6.82e-06,0.0001434,3.813e-05,-3.41e-05,-2.4e-06,1.064e-05,0.0004763,0.0007963,-1.56e-05,0.0005127,0.0002507,-7.29e-06,0.0001011,4.449e-05,-1.88e-05,2.226e-05,7.131e-07,8.365e-05,3.385e-05,2.586e-05,-2.23e-05,5.305e-05,4.224e-05,0.0007234,-2.45e-05,-1.03e-05,1.832e-05,0.0001146,0.0002037,8.89e-06,0.0004324,5.788e-05,1.995e-07,6.706e-06,0.0005739,-8.17e-06,2.296e-07,4.873e-05,0.0001959,9.657e-05,3.556e-05,2.894e-05,1.51e-05,6.75e-05,0.0001426,0.0002239,1.201e-05,8.172e-05,0.0001614,0.0007528,0.0001096,-1.39e-05,4.744e-05,-2.73e-05,0.0002275,6.165e-06,-7.9e-06,0.0002044,-9.988
1.866e-05,-8.94e-06,0.0002029,1.179e-05,0.0003721,0.0003144,54059,5.206e-05,0.0001125,0.0004624,8.915e-05,0.0001598,4.571e-05,-1.61e-06,3.002e-05,0.0001286,-1.22e-05,0,0.0006594,2.475e-05,5.101e-06,7.093e-05,6.005e-05,6.485e-07,3.139e-07,5.325e-05,4.342e-05,0.0002235,5.97e-06,0.0002064,0.000225,1.417e-05,0.0001259,0.0001771,0.0002984,0.0009442,7.464e-05,0.0004709,0.0001312,-1.72e-05,0.0001534,2.035e-05,6.229e-05,5.223e-05,2.616e-07,0.0003179,1.234e-05,1.381e-05,-1.44e-05,0.0001081,9.268e-05,0.0004997,4.255e-05,7.135e-07,1.009e-05,7.557e-05,0.0001124,-7.32e-06,0.0008287,0.0002552,2.111e-07,2.746e-05,0.0007273,3.269e-05,3.025e-07,2.528e-05,0.000113,5.337e-05,1.84e-05,8.188e-05,4.103e-05,4.037e-05,8.037e-05,0.000139,6.752e-06,0.0001318,0.0001018,0.0007152,0.0001652,-4.14e-06,9.397e-05,3.36e-05,0.000579,3.499e-06,-4.43e-06,0.0002724,-39.4
1.702e-05,-8.33e-06,0.0002305,1.039e-05,0.0003912,0.0003151,25794,5.039e-05,0.0001079,0.0004615,8.623e-05,0.0001611,5.385e-05,5.24e-06,3.151e-05,0.0001322,-4.02e-06,0,0.0006957,2.46e-05,1.035e-05,7.496e-05,6.448e-05,6.514e-07,3.29e-07,4.902e-05,4.274e-05,0.0002053,5.057e-06,0.0002102,0.0002251,1.466e-05,0.0001233,0.0001749,0.0003504,0.0009096,7.17e-05,0.0004921,0.0001397,-9.41e-06,0.0001552,2.323e-05,6.016e-05,5.06e-05,2.891e-07,0.0003125,1.63e-05,1.59e-05,-1.32e-05,0.0001127,9.844e-05,0.0005498,4.162e-05,3.891e-07,1.141e-05,7.093e-05,0.0001113,6.554e-07,0.0008408,0.0002586,2.752e-07,2.603e-05,0.0007363,3.654e-05,4.471e-07,2.881e-05,0.0001373,5.091e-05,2.143e-05,8.517e-05,3.923e-05,3.977e-05,7.413e-05,0.0001728,7.531e-06,0.0001344,9.732e-05,0.0007474,0.0001787,-3.96e-06,8.933e-05,3.346e-05,0.0005807,3.855e-06,-4.68e-06,0.0002857,-36.116
-1.03e-06,-1.87e-05,0.0002582,-5.23e-06,0.0003834,0.0003118,32302,1.869e-05,7.229e-05,0.0003924,5.129e-05,0.0001089,3.261e-05,5.597e-06,3.513e-05,0.0001122,-5.86e-06,0,0.0006979,-1.27e-06,1.131e-05,5.337e-05,4.387e-05,5.856e-07,3.08e-07,5.281e-05,4.935e-05,0.0002034,-8.81e-06,0.0001496,0.0002025,-8.63e-06,8.795e-05,0.0001514,0.0004526,0.0009957,3.731e-05,0.000543,0.0002048,-1.25e-05,0.0001387,2.548e-05,2.685e-05,2.073e-05,2.42e-07,0.0002894,1.77e-05,2.022e-05,-2.3e-05,9.276e-05,7.881e-05,0.0006856,1.178e-05,-1.21e-05,1.494e-05,8.421e-05,0.0001559,-1.97e-08,0.0008595,0.0002332,2.554e-07,4.444e-06,0.0006695,1.923e-05,2.87e-07,3.35e-05,0.0001645,6.053e-05,2.631e-05,6.681e-05,1.298e-05,4.376e-05,0.0001082,0.0001997,1.011e-05,8.761e-05,0.0001319,0.0008257,0.0001624,-1.53e-05,4.821e-05,5.309e-06,0.0005716,5.321e-06,-6.25e-06,0.0002702,-21.034
3.521e-06,-1.44e-05,0.0002661,-6.25e-08,0.0002433,0.0002007,98914,-2.46e-05,-1.05e-05,0.0003962,-1.54e-05,0.0001274,-1.84e-05,1.192e-05,5.491e-05,3.211e-05,-4.44e-06,0,0.0004975,-3.29e-05,2.096e-05,-7.1e-06,-1.23e-05,4.266e-07,2.302e-07,8.745e-05,7.486e-05,8.727e-05,-3.45e-06,0.000178,2.223e-05,-3.66e-05,-6.91e-06,4.07e-06,0.0004662,0.0007068,-1.89e-05,0.0004949,0.0002469,-1.23e-05,4.714e-05,4.171e-05,-2.19e-05,1.67e-05,1.016e-06,5.524e-05,3.083e-05,3.082e-05,-1.99e-05,1.967e-05,7.588e-06,0.0006665,-2.72e-05,-6.83e-06,2.242e-05,0.0001256,0.0002037,2.918e-06,0.0003428,3.459e-05,3.343e-07,7.591e-06,0.0006036,-2.51e-05,2.888e-07,5.409e-05,0.0001798,8.863e-05,4.057e-05,-1.41e-06,1.286e-05,7.117e-05,0.0001296,0.0002168,1.467e-05,4.476e-05,0.0001719,0.000694,5.715e-05,-1.03e-05,2.727e-05,-2.99e-05,0.0001584,7.278e-06,-8.62e-06,0.0001856,0.0
2.309e-05,-5e-06,0.0002147,1.598e-05,0.0003766,0.0003111,9921,5.663e-05,0.0001163,0.0004783,9.403e-05,0.0001655,5.925e-05,5.028e-06,3.32e-05,0.000139,-4.24e-06,0,0.0006326,2.99e-05,1.079e-05,7.875e-05,6.988e-05,4.157e-07,2.461e-07,4.865e-05,4.475e-05,0.0002265,1.004e-05,0.0002136,0.0002382,2.039e-05,0.00013,0.0001697,0.0003354,0.0008945,7.928e-05,0.000484,0.0001355,-8.86e-06,0.0001628,2.458e-05,6.751e-05,5.653e-05,2.041e-07,0.0003204,1.732e-05,1.604e-05,-1.05e-05,0.0001185,0.0001055,0.0005234,4.784e-05,4.72e-06,1.158e-05,6.978e-05,0.000111,1.381e-07,0.0008286,0.0002685,1.965e-07,3.185e-05,0.000742,4.287e-05,3.82e-07,2.895e-05,0.0001192,5.283e-05,2.152e-05,8.97e-05,4.495e-05,4.042e-05,7.618e-05,0.0001536,7.613e-06,0.0001378,9.627e-05,0.0007281,0.0001753,-1.63e-07,8.658e-05,3.888e-05,0.0005697,3.842e-06,-4.63e-06,0.0002845,-36.116
2.734e-05,-1.03e-05,0.0002969,1.815e-05,0.0002477,0.0001706,149544,-2.54e-05,-6.94e-06,0.0004821,-1.37e-05,0.0002045,-1.55e-05,2.417e-05,7.31e-05,3.026e-05,6.109e-06,0,0.0004733,-3.45e-05,3.301e-05,-3.52e-06,-9.77e-06,1.858e-07,1.158e-07,8.961e-05,9.33e-05,0.000109,1.009e-05,0.0002564,5.02e-05,-3.82e-05,-1.15e-06,1.629e-05,0.0004617,0.0006395,-1.83e-05,0.0005147,0.0002494,-4.61e-06,4.95e-05,5.497e-05,-2.21e-05,7.075e-05,5.927e-07,9.095e-05,4.377e-05,3.025e-05,-1.78e-05,1.84e-05,9.75e-06,0.0006318,-2.84e-05,3e-06,2.167e-05,0.0001298,0.0002037,1.58e-05,0.0004489,6.523e-05,1.777e-07,3.903e-05,0.0006707,-2.86e-05,2.233e-07,5.564e-05,0.0002138,0.0001083,4.067e-05,3.074e-06,5.841e-05,7.507e-05,0.0001482,0.0002451,1.447e-05,0.0001721,0.000169,0.0006848,5.902e-05,-3.72e-06,0.000109,-3.13e-05,0.0002457,7.013e-06,-8.24e-06,0.0001612,0.0
5.948e-06,-2.13e-05,0.0003024,-1.07e-06,0.0003677,0.0002946,62515,-9.55e-07,3.886e-05,0.0004932,2.323e-05,0.0001423,2.981e-05,1.728e-05,5.605e-05,0.0001282,1.482e-06,0,0.0006528,-1.77e-05,2.509e-05,5.778e-05,4.39e-05,4.11e-07,1.367e-07,7.944e-05,7.558e-05,0.0002211,-6.85e-06,0.0001971,0.0001515,-2.43e-05,5.444e-05,8.513e-05,0.0004648,0.0008871,1.283e-05,0.0005887,0.0002293,-7.29e-06,0.0001648,4.425e-05,5.31e-06,3.975e-05,2.636e-07,0.0002463,3.418e-05,2.579e-05,-2.65e-05,0.0001024,8.82e-05,0.0006856,-6.66e-06,-1.19e-05,1.855e-05,0.0001123,0.0001818,9.17e-06,0.0008278,0.0001812,1.159e-07,1.484e-05,0.0007964,1.473e-05,1.398e-07,4.568e-05,0.0002107,9e-05,3.5e-05,7.359e-05,2.843e-05,6.577e-05,0.0001355,0.0002365,1.232e-05,0.0001182,0.0001517,0.0008539,0.0002139,-1.67e-05,6.833e-05,-1.22e-05,0.0005373,6.439e-06,-7.61e-06,0.0002441,-19.7
-6.46e-06,-2.9e-05,0.0002899,-1.22e-05,0.0003814,0.0003087,44163,-5.88e-06,3.403e-05,0.0004323,1.725e-05,0.0001243,2.405e-05,1.037e-05,4.86e-05,0.0001125,-4.09e-06,0,0.0006956,-2.09e-05,1.788e-05,4.62e-05,3.427e-05,4.484e-07,2.17e-07,6.957e-05,6.742e-05,0.0002263,-1.7e-05,0.0001697,0.0001512,-2.66e-05,4.69e-05,8.716e-05,0.0004757,0.0010071,7.578e-06,0.0005802,0.0002329,-1.23e-05,0.0001382,3.627e-05,2.17e-07,2.459e-05,2.481e-07,0.0002475,2.594e-05,2.344e-05,-3.36e-05,8.759e-05,7.392e-05,0.0007097,-1.1e-05,-2.12e-05,1.725e-05,0.0001095,0.0001795,3.027e-06,0.0008339,0.0001817,1.891e-07,1.404e-06,0.0007253,9.063e-06,2.282e-07,4.107e-05,0.0001931,8.152e-05,3.107e-05,5.739e-05,1.406e-05,5.561e-05,0.0001255,0.0002323,1.157e-05,9.981e-05,0.0001496,0.0008577,0.0001578,-2.5e-05,5.756e-05,-1.59e-05,0.0005412,5.963e-06,-7.29e-06,0.0002768,-21.034
7.217e-07,-2.36e-05,0.000293,-5.64e-06,0.0003756,0.0003166,28803,-1.26e-06,3.912e-05,0.0004594,2.272e-05,0.0001351,2.624e-05,1.603e-05,5.633e-05,0.0001137,1.204e-06,0,0.0006795,-1.64e-05,2.392e-05,5.129e-05,3.866e-05,3.801e-07,2.001e-07,7.023e-05,7.609e-05,0.0002408,-1.08e-05,0.0001843,0.0001533,-2.22e-05,5.281e-05,9.92e-05,0.0004636,0.0009674,1.232e-05,0.0005706,0.0002332,-7.34e-06,0.0001371,4.328e-05,4.882e-06,3.347e-05,2.302e-07,0.0002493,3.243e-05,2.433e-05,-2.85e-05,9.186e-05,7.645e-05,0.0006973,-6.55e-06,-1.52e-05,1.79e-05,9.44e-05,0.0001815,8.621e-06,0.000804,0.0001871,1.732e-07,9.42e-06,0.0007396,1.131e-05,2.224e-07,4.161e-05,0.0001977,9.366e-05,3.189e-05,6.419e-05,2.295e-05,5.701e-05,0.00014,0.0002342,1.203e-05,0.0001108,0.0001545,0.0008308,0.0001533,-1.94e-05,6.56e-05,-1.14e-05,0.0005291,6.161e-06,-7.44e-06,0.0002825,-21.034
2.963e-05,2.071e-06,0.0002182,2.283e-05,0.0003803,0.0003137,110639,5.483e-05,0.0001074,0.0004837,8.828e-05,0.0001672,5.43e-05,6.725e-06,3.928e-05,0.0001287,-6.01e-06,0,0.0006637,3.095e-05,1.358e-05,7.534e-05,6.464e-05,5.264e-07,3.976e-07,6.559e-05,5.136e-05,0.0002192,1.707e-05,0.000217,0.0002269,2.168e-05,0.0001232,0.0001648,0.0003395,0.0009667,7.495e-05,0.000503,0.0001674,-1.14e-05,0.0001508,2.935e-05,6.357e-05,6.409e-05,2.928e-07,0.0003165,2.092e-05,2.019e-05,-3.57e-06,0.0001115,9.705e-05,0.0005422,4.657e-05,1.193e-05,1.38e-05,9.523e-05,0.0001428,-3.68e-08,0.0008549,0.0002626,2.751e-07,3.864e-05,0.0007702,4.352e-05,4.544e-07,3.919e-05,0.0001351,6.259e-05,2.839e-05,8.557e-05,5.255e-05,5.399e-05,9.283e-05,0.0001625,8.588e-06,0.0001417,0.0001286,0.0007801,0.0001659,7.035e-06,0.0001008,3.897e-05,0.0005833,4.133e-06,-4.45e-06,0.0002884,-41.01
8.077e-06,-1.21e-05,0.0002584,4.105e-06,0.0002648,0.0002071,14792,-2.27e-05,-9.32e-06,0.0003578,-1.37e-05,4.877e-05,-1.54e-05,9.986e-06,4.94e-05,3.927e-05,-5.39e-06,0,0.0004945,-3.13e-05,1.859e-05,-4.41e-06,-9.84e-06,4.538e-07,2.685e-07,8.27e-05,6.59e-05,0.0001111,3.11e-07,6.306e-05,1.657e-05,-3.53e-05,-6.01e-06,3.955e-06,0.0004696,0.0007146,-1.71e-05,0.000474,0.0002514,-1.41e-05,5.855e-05,3.763e-05,-2e-05,2.192e-05,1.111e-06,3.818e-05,2.76e-05,3.15e-05,-1.78e-05,2.582e-05,1.133e-05,0.0006798,-2.53e-05,-3.52e-06,2.321e-05,0.0001287,0.0002059,1.972e-06,0.0002962,2.37e-05,3.735e-07,1.254e-05,0.0005643,-2.24e-05,2.822e-07,5.264e-05,0.0001833,7.743e-05,4.067e-05,2.039e-06,1.812e-05,6.983e-05,0.0001247,0.0002111,1.497e-05,4.263e-05,0.0001745,0.0006745,7.011e-05,-7.61e-06,3.115e-05,-2.82e-05,0.0001246,7.38e-06,-8.75e-06,0.0001804,0.0
-4.7e-07,-2.36e-05,0.000283,-6.57e-06,0.0003693,0.0003107,43515,8.865e-06,5.925e-05,0.0004334,3.938e-05,0.0001328,3.168e-05,1.448e-05,5.097e-05,0.0001221,9.179e-07,0,0.0006848,-9.32e-06,2.175e-05,5.606e-05,4.597e-05,5.234e-07,2.154e-07,6.49e-05,7.019e-05,0.0002122,-1.15e-05,0.0001772,0.0001808,-1.55e-05,7.254e-05,0.0001242,0.0004633,0.000967,2.647e-05,0.0005518,0.0002213,-6.48e-06,0.0001551,3.812e-05,1.617e-05,3.152e-05,2.329e-07,0.0002774,2.903e-05,2.184e-05,-2.81e-05,0.0001016,8.539e-05,0.0006862,2.228e-06,-1.58e-05,1.589e-05,0.0001018,0.0001765,7.772e-06,0.0008534,0.0002176,1.768e-07,7.663e-06,0.0007019,1.718e-05,2.84e-07,3.835e-05,0.0001849,8.666e-05,2.889e-05,6.832e-05,2.094e-05,5.252e-05,0.0001362,0.0002204,1.063e-05,0.0001093,0.0001382,0.0008212,0.0001785,-1.97e-05,6.109e-05,-3.69e-06,0.0005874,5.439e-06,-6.16e-06,0.0002564,-24.077
4.473e-06,-1.51e-05,0.0002527,5.042e-07,0.0002643,0.0002057,43112,-2.24e-05,-8.76e-06,0.0003149,-1.32e-05,4.339e-05,-1.57e-05,-8.19e-06,4.76e-05,4.679e-05,-1.73e-05,0,0.0005062,-3.1e-05,-2.87e-06,-6.3e-06,-1.12e-05,3.856e-07,2.127e-07,8.771e-05,6.107e-05,0.0001011,-3.26e-06,5.224e-05,1.705e-05,-3.5e-05,-5.45e-06,3.553e-06,0.0004712,0.0007205,-1.66e-05,0.0004781,0.0002499,-2.24e-05,6.229e-05,3.431e-05,-1.96e-05,1.835e-05,9.14e-07,3.971e-05,5.411e-06,3.135e-05,-2.04e-05,3.394e-05,9.093e-06,0.0006776,-2.51e-05,-7.02e-06,2.25e-05,0.0001267,0.0001944,-1.27e-05,0.000291,2.45e-05,2.883e-07,8.917e-06,0.000518,-2.07e-05,2.186e-07,5.328e-05,0.0001685,7.054e-05,4.12e-05,-1.43e-07,1.448e-05,6.992e-05,0.0001131,0.0002012,1.428e-05,3.836e-05,0.0001652,0.0006711,7.606e-05,-1.09e-05,2.755e-05,-2.79e-05,0.0001194,7.215e-06,-8.85e-06,0.0001875,-3.969
3.56e-06,-1.62e-05,0.000251,-3.25e-07,0.0002734,0.0002161,90169,-2.35e-05,-9.64e-06,0.0003102,-1.43e-05,4.256e-05,-1.6e-05,-6.73e-06,4.343e-05,4.7e-05,-1.77e-05,0,0.0005243,-3.19e-05,5.331e-07,-4.46e-06,-1.05e-05,4.793e-07,2.538e-07,8.522e-05,6.079e-05,0.000139,-4.06e-06,5.303e-05,2.111e-05,-3.56e-05,-6.01e-06,3.852e-06,0.0004799,0.0007547,-1.78e-05,0.0004783,0.0002491,-2.32e-05,6.221e-05,2.857e-05,-2.08e-05,1.694e-05,1.022e-06,5.688e-05,1.229e-05,3.11e-05,-2.19e-05,3.011e-05,1.34e-05,0.0006947,-2.62e-05,-7.83e-06,2.24e-05,0.0001214,0.0002007,-1.25e-05,0.0003327,3.298e-05,3.343e-07,7.867e-06,0.00052,-2.13e-05,2.664e-07,5.272e-05,0.000175,7.659e-05,4.084e-05,3.242e-06,1.322e-05,6.995e-05,0.0001278,0.0002027,1.493e-05,3.726e-05,0.0001685,0.0007058,7.279e-05,-1.18e-05,2.625e-05,-2.89e-05,0.0001515,7.622e-06,-8.96e-06,0.0001869,-3.969
-2.34e-07,-1.69e-05,0.0002544,-3.52e-06,0.0002952,0.0002543,38258,-2.19e-05,-7.79e-06,0.0002865,-1.26e-05,3.918e-05,3.35e-07,1.232e-05,5.089e-05,6.767e-05,-9.68e-07,0,0.0005379,-3.03e-05,1.918e-05,2.002e-05,1.114e-05,4.778e-07,2.04e-07,7.875e-05,7.12e-05,0.0001443,-6.67e-06,5.941e-05,2.046e-05,-3.41e-05,-4.18e-06,5.991e-06,0.000468,0.0007654,-1.61e-05,0.0004789,0.0002346,-9.67e-06,8.461e-05,3.739e-05,-1.91e-05,1.163e-05,8.473e-07,5.199e-05,2.742e-05,2.617e-05,-2.17e-05,5.021e-05,3.82e-05,0.0006889,-2.46e-05,-9.83e-06,1.937e-05,0.0001219,0.0001887,5.94e-06,0.0003424,3.002e-05,2.593e-07,3.456e-06,0.0004953,-1.23e-05,2.394e-07,4.479e-05,0.0001782,8.604e-05,3.43e-05,3.002e-05,8.207e-06,6.493e-05,0.0001355,0.0002104,1.31e-05,3.235e-05,0.000163,0.0006787,0.000122,-1.31e-05,2.039e-05,-2.73e-05,0.0001612,6.748e-06,-7.56e-06,0.0002078,-9.988
3.367e-05,5.11e-06,0.0002305,2.641e-05,0.00039,0.0003268,32575,5.97e-05,0.0001144,0.0004986,9.429e-05,0.0001773,5.662e-05,1.104e-05,4.392e-05,0.000133,-1.94e-06,0,0.0006742,3.497e-05,1.831e-05,7.796e-05,6.69e-05,4.692e-07,3.583e-07,6.443e-05,5.705e-05,0.0002546,2.052e-05,0.0002275,0.0002336,2.566e-05,0.000129,0.0001674,0.0003444,0.0009765,8.022e-05,0.0005152,0.0001661,-7.73e-06,0.0001599,3.374e-05,6.911e-05,6.9e-05,2.694e-07,0.0003221,2.577e-05,1.955e-05,-7.39e-07,0.0001145,0.0001015,0.0005559,5.098e-05,1.529e-05,1.324e-05,9.546e-05,0.0001405,4.051e-06,0.0008666,0.000262,2.513e-07,4.327e-05,0.0007824,4.6e-05,4.315e-07,3.808e-05,0.0001411,6.814e-05,2.757e-05,8.917e-05,5.652e-05,5.392e-05,0.000101,0.0001715,8.31e-06,0.0001499,0.0001255,0.0007822,0.000176,1.024e-05,0.0001026,4.287e-05,0.0005888,4.066e-06,-4.51e-06,0.0002839,-41.01
5.019e-06,-1.46e-05,0.000271,7.551e-07,0.0002402,0.0001842,62909,-2.36e-05,-9.69e-06,0.0004165,-1.44e-05,0.0001544,-1.98e-05,1.291e-05,5.884e-05,2.94e-05,-3.59e-06,0,0.0004804,-3.2e-05,2.215e-05,-8.44e-06,-1.43e-05,3.004e-07,1.628e-07,9.012e-05,7.831e-05,0.0001048,-3.05e-06,0.0002036,1.993e-05,-3.58e-05,-6.03e-06,4.813e-06,0.000465,0.0007105,-1.79e-05,0.0004857,0.0002511,-1.32e-05,4.273e-05,4.543e-05,-2.08e-05,2.372e-05,8.03e-07,4.68e-05,3.2e-05,2.906e-05,-2e-05,1.675e-05,6.946e-06,0.0006724,-2.63e-05,-6.69e-06,2.184e-05,0.0001232,0.0002004,4.596e-06,0.0003168,2.92e-05,2.493e-07,1.02e-05,0.000614,-2.68e-05,2.198e-07,5.624e-05,0.0001816,9.321e-05,3.995e-05,-1.71e-06,1.757e-05,7.806e-05,0.0001312,0.0002164,1.452e-05,0.000127,0.0001675,0.0007025,6.023e-05,-1.04e-05,8.961e-05,-2.9e-05,0.0001416,7.626e-06,-8.56e-06,0.0001559,0.0
1.539e-05,-6.59e-06,0.0002483,1.079e-05,0.0002409,0.0001829,175284,-2.09e-05,-7.02e-06,0.0004076,-1.14e-05,0.0001356,-1.58e-05,1.305e-05,5.486e-05,3.377e-05,-1.11e-06,0,0.0004657,-3.05e-05,2.113e-05,-6.59e-06,-1.11e-05,4.458e-07,2.988e-07,8.98e-05,7.476e-05,0.0001024,6.539e-06,0.0001728,1.544e-05,-3.5e-05,-3.75e-06,4.868e-06,0.0004853,0.0006847,-1.49e-05,0.0004751,0.0002498,-8.27e-06,5.358e-05,4.214e-05,-1.79e-05,3.212e-05,1.174e-06,2.97e-05,3.056e-05,3.345e-05,-1.25e-05,1.812e-05,5.401e-06,0.0006879,-2.38e-05,2.378e-06,2.505e-05,0.0001448,0.000218,5.611e-06,0.0002594,2.07e-05,4.562e-07,2.065e-05,0.0006141,-2.19e-05,2.871e-07,5.725e-05,0.0001714,8.901e-05,4.32e-05,-1.5e-06,2.731e-05,7.616e-05,0.0001176,0.0002025,1.602e-05,6.367e-05,0.0001848,0.0006688,7.072e-05,-1.89e-06,4.486e-05,-2.7e-05,0.0001018,8.047e-06,-8.43e-06,0.0001593,0.0
7.2e-06,-1.21e-05,0.0002581,3.37e-06,0.0002528,0.0001978,92236,-2.15e-05,-8.16e-06,0.000365,-1.26e-05,4.765e-05,-1.54e-05,1.183e-05,5.386e-05,3.688e-05,-4.25e-06,0,0.0005127,-3.02e-05,2.084e-05,-4.33e-06,-9.91e-06,3.703e-07,2.068e-07,8.342e-05,7.516e-05,0.0001344,-2.48e-07,6.089e-05,1.63e-05,-3.43e-05,-4.86e-06,4.859e-06,0.0004889,0.0007238,-1.59e-05,0.0004945,0.0002633,-1.25e-05,5.471e-05,4.108e-05,-1.88e-05,2.08e-05,9.25e-07,3.4e-05,2.978e-05,3.297e-05,-1.77e-05,1.985e-05,8.479e-06,0.0006952,-2.42e-05,-3.87e-06,2.397e-05,0.0001224,0.0002165,3.453e-06,0.0002832,2.238e-05,3.064e-07,1.153e-05,0.0005724,-2.14e-05,2.284e-07,5.248e-05,0.000179,9.219e-05,4.152e-05,1.179e-06,1.701e-05,7.083e-05,0.0001176,0.000206,1.605e-05,4.18e-05,0.0001784,0.0006859,7.252e-05,-7.72e-06,3.045e-05,-2.7e-05,0.0001126,8.014e-06,-9.26e-06,0.0001718,0.0
7.348e-06,-1.43e-05,0.0002499,2.89e-06,0.0002764,0.0002219,109958,-2.13e-05,-7.33e-06,0.0003193,-1.19e-05,4.898e-05,-1.45e-05,-5.89e-06,4.763e-05,4.753e-05,-1.54e-05,0,0.0005181,-3.02e-05,-2.92e-07,-3.97e-06,-9.48e-06,4.965e-07,2.825e-07,8.621e-05,6.327e-05,0.0001498,-1.36e-06,5.868e-05,1.997e-05,-3.43e-05,-3.85e-06,5.862e-06,0.0004845,0.000745,-1.54e-05,0.0004785,0.0002584,-2.06e-05,6.232e-05,2.572e-05,-1.85e-05,2.248e-05,1.096e-06,4.899e-05,7.592e-06,3.179e-05,-2e-05,2.78e-05,1.267e-05,0.0007223,-2.41e-05,-5.54e-06,2.295e-05,0.0001306,0.0002045,-1.07e-05,0.0003139,2.962e-05,3.805e-07,1.227e-05,0.0005347,-2e-05,2.742e-07,5.451e-05,0.000168,7.338e-05,4.223e-05,2.928e-06,1.832e-05,7.297e-05,9.786e-05,0.0001978,1.536e-05,4.364e-05,0.0001827,0.000699,7.345e-05,-9.79e-06,3.226e-05,-2.7e-05,0.0001331,8.055e-06,-9.53e-06,0.0001892,-3.969
-3.02e-07,-1.68e-05,0.0002478,-3.62e-06,0.0002872,0.0002349,150531,-2.2e-05,-7.86e-06,0.00028,-1.26e-05,3.851e-05,2.922e-06,1.225e-05,5.105e-05,6.827e-05,-6.19e-07,0,0.0005332,-3.05e-05,1.964e-05,1.986e-05,1.234e-05,4.942e-07,2.067e-07,7.854e-05,6.98e-05,0.0001559,-6.76e-06,5.773e-05,2.1e-05,-3.43e-05,-4.22e-06,5.585e-06,0.0004534,0.0007229,-1.62e-05,0.0004674,0.0002349,-8.33e-06,8.752e-05,3.792e-05,-1.93e-05,1.176e-05,8.614e-07,5.472e-05,2.821e-05,2.618e-05,-2.15e-05,5.075e-05,3.464e-05,0.0006411,-2.47e-05,-9.87e-06,1.922e-05,0.0001103,0.000197,5.742e-06,0.0003417,3.193e-05,2.683e-07,3.47e-06,0.0004812,-1.02e-05,2.437e-07,4.581e-05,0.0001808,8.581e-05,3.521e-05,2.674e-05,8.309e-06,6.172e-05,0.0001431,0.0002084,1.281e-05,3.2e-05,0.0001691,0.0006724,0.0001047,-1.31e-05,2.078e-05,-2.74e-05,0.0001635,6.705e-06,-7.86e-06,0.0002156,-9.988
